village,taluk,district,census_code,lat,lng,name_ta,place_type
Pechiparai,,Kanniyakumari,,8.44767,77.30964,பேச்சிப்பாறை,village
Periya Vilai,,Kanniyakumari,,8.12519,77.54204,,village
Periyakadu,,Kanniyakumari,,8.11241,77.38874,பெரியகாடு,village
Perumankuzhi,,Kanniyakumari,,8.23416,77.22991,பெருமாங்குழி,village
Perumselvavilai,,Kanniyakumari,,8.18008,77.37107,பெரும்செல்வவிளை,village
Perunchilambu,,Kanniyakumari,,8.29445,77.35126,பெருஞ்சிலம்பு,village
Perunthalaikadu,,Kanniyakumari,,8.31764,77.45131,பெருந்தலைக்காடு,village
Peruvilai,,Kanniyakumari,,8.18182,77.39334,பெருவிளை,village
Pillaithoppu,,Kanniyakumari,,8.12741,77.33288,பிள்ளைத்தோப்பு,village
Ponmanai,,Kanniyakumari,,8.35552,77.32849,பொன்மனை,village
Pootetty,,Kanniyakumari,,8.24143,77.21374,பூட்டேற்றி,village
Poothurai,,Kanniyakumari,,8.25394,77.15181,பூத்துறை,village
Pooviyoor,,Kanniyakumari,,8.09865,77.50557,பூவியூர்,village
Poramcode,,Kanniyakumari,,8.29202,77.13718,போராங்கோடு,village
Pothayadi,,Kanniyakumari,,8.12745,77.49970,பொத்தையடி,village
Pottalkulam,,Kanniyakumari,,8.13831,77.53044,பொட்டல்குளம்,village
Pozhikarai,,Kanniyakumari,,8.10615,77.40657,பொழிக்கரை,village
Pudukadai,,Kanniyakumari,,8.27441,77.18010,புதுக்கடை,town
Pulierranghy,,Kanniyakumari,,8.34987,77.27985,புலியிறங்கி,village
Puliurkuruchi,,Kanniyakumari,,8.24016,77.33256,புலியூர்குறிச்சி,village
Puliyankulam,,Kanniyakumari,,8.13827,77.48826,,hamlet
Pulluvilai,,Kanniyakumari,,8.19865,77.34807,புல்லுவிளை,village
Puthalam,,Kanniyakumari,,8.10662,77.46692,புத்தளம்,village
Puthenchanthai,,Kanniyakumari,,8.35810,77.19903,புத்தன்சந்தை,village
Puthenthurai,,Kanniyakumari,,8.10374,77.41783,புத்தன்துறை,village
Putheri,,Kanniyakumari,,8.21387,77.43275,புத்தேரி,village
Puthugramam,,Kanniyakumari,,8.18999,77.46243,புதுகிராமம்,village
Rajakkamangalam,,Kanniyakumari,,8.13054,77.36339,இராஜாக்கமங்கலம்,village
Rajakkamangalam Thurai,,Kanniyakumari,,8.11483,77.37948,இராஜாக்கமங்கலம் துறை,village
Rajavoor,,Kanniyakumari,,8.18511,77.50133,ராஜாவூர்,village
Ramapuram,,Kanniyakumari,,8.19551,77.47702,ராமாபுரம்,village
Rethinapuram,,Kanniyakumari,,8.30329,77.47544,ரத்தினபுரம்,village
Sadayalputhur,,Kanniyakumari,,8.17234,77.35702,சடையல்புதூர்,village
Sankaranputhur,,Kanniyakumari,,8.18732,77.48509,சங்கரன்புதூர்,village
Santhaiyadi,,Kanniyakumari,,8.11108,77.51299,சந்தையடி,village
Santhapuram,,Kanniyakumari,,8.15901,77.36267,சாந்தபுரம்,village
Saral,,Kanniyakumari,,8.16670,77.34534,சரல்,village
Saralvilai,,Kanniyakumari,,8.27394,77.32345,சரல்விளை,village
Seethapal,,Kanniyakumari,,8.25399,77.45246,சீதப்பால்,village
Seynamvilai,,Kanniyakumari,,8.20925,77.27900,சேனம்விளை,village
Shanmugapuram,,Kanniyakumari,,8.22330,77.47268,சண்முகபுரம்,village
Siluvaipuram,,Kanniyakumari,,8.29869,77.12072,சிலுவைபுரம்,village
