village,taluk,district,census_code,lat,lng,name_ta,place_type
Chatrapatti,,Pudukkottai,,10.42622,78.83431,சத்திரப்பட்டி,village
Chattrappatti,,Pudukkottai,,10.54119,78.62413,,village
Chellampatti,,Pudukkottai,,10.51115,78.52663,,village
Chellapillaiyarkoil,,Pudukkottai,,10.14972,79.20767,,hamlet
Chellappankottai,,Pudukkottai,,10.07103,79.15990,செல்லப்பன்கோட்டை,village
Chellappankottai north,,Pudukkottai,,10.07556,79.16199,,hamlet
Cheniyappatti,,Pudukkottai,,10.53646,78.48727,,village
Chennamanayakkanpatti,,Pudukkottai,,10.49667,78.65001,,village
Chettiendal,,Pudukkottai,,10.34376,79.10006,,village
Chettikkadu,,Pudukkottai,,10.24254,78.99548,,village
Chettipatti,,Pudukkottai,,10.57258,78.48154,,village
Chettipitchampatti,,Pudukkottai,,10.32421,78.79377,செட்டிபிட்ச்சம்பட்டி,hamlet
Chettiyur,,Pudukkottai,,10.19930,78.72773,செட்டியூர்,hamlet
Chidambarapuram,,Pudukkottai,,10.17828,79.10203,,village
Chidambaraviduthy,,Pudukkottai,,10.24223,78.97104,,village
Chikkappatti,,Pudukkottai,,10.35921,79.00831,,village
Chinna Kodapatnam,,Pudukkottai,,9.98255,79.18875,,hamlet
