village,taluk,district,census_code,lat,lng,name_ta,place_type
Melavenmani,,Nagapattinam,,10.71062,79.72734,,hamlet
Melavidangalur,,Nagapattinam,,10.66643,79.70661,,hamlet
Mele Avarani,,Nagapattinam,,10.73911,79.77345,,hamlet
Meleri,,Nagapattinam,,10.80206,79.77106,,hamlet
Meliruppu,,Nagapattinam,,10.87451,79.74702,,hamlet
Mettupalayam Kattalai,,Nagapattinam,,10.59831,79.74276,,hamlet
Mohanambalapuram,,Nagapattinam,,10.66669,79.72947,,hamlet
Mohanur,,Nagapattinam,,10.68142,79.74263,,hamlet
Mongilkudi,,Nagapattinam,,10.80640,79.74611,,hamlet
Moolapadigai,,Nagapattinam,,10.81107,79.74629,,hamlet
Moongilkudi,,Nagapattinam,,10.70176,79.77029,,village
Mozhithidal,,Nagapattinam,,10.75463,79.79527,,hamlet
Mudaliyappan Kandi,,Nagapattinam,,10.55489,79.80762,,hamlet
Mudikandoor,,Nagapattinam,,10.69688,79.67594,,hamlet
Mudikondan,,Nagapattinam,,10.79177,79.76029,,hamlet
Mudithalam,,Nagapattinam,,10.70827,79.66168,,hamlet
Mugivttam,,Nagapattinam,,10.75356,79.76204,,hamlet
Muniswaran kottakam,,Nagapattinam,,10.67047,79.78203,,village
Muppathikottam,,Nagapattinam,,10.64942,79.75463,,hamlet
Mutharasapuram,,Nagapattinam,,10.62036,79.69334,,hamlet
Nachiyankadu,,Nagapattinam,,10.56637,79.83737,,village
Nadutheru,,Nagapattinam,,10.72198,79.74831,,hamlet
Nagalur,,Nagapattinam,,10.69429,79.68971,,hamlet
Nagamangalam,,Nagapattinam,,10.56187,79.69073,,hamlet
Nagapattinam,,Nagapattinam,,10.76480,79.84308,நாகப்பட்டினம்,town
Nagavilagam,,Nagapattinam,,10.72354,79.75751,,hamlet
Nagore,,Nagapattinam,,10.81670,79.84036,நாகூர்,town
Naluvethapathi,,Nagapattinam,,10.50731,79.83999,,village
Nambikudi,,Nagapattinam,,10.90658,79.71662,,hamlet
Nanakudi,,Nagapattinam,,10.71840,79.71434,,hamlet
Nangudi,,Nagapattinam,,10.78569,79.74985,,hamlet
Naranamangalam,,Nagapattinam,,10.68922,79.79619,,hamlet
Narasiyamangalam,,Nagapattinam,,10.70077,79.81314,,hamlet
Narimanam,,Nagapattinam,,10.82538,79.79594,,village
Natham,,Nagapattinam,,10.84789,79.73593,,hamlet
Nathapallam,,Nagapattinam,,10.58258,79.69374,,village
Nattankadu,,Nagapattinam,,10.57176,79.83435,,village
Nattarmangalam,,Nagapattinam,,10.85651,79.77417,,village
Nattriuppu,,Nagapattinam,,10.64169,79.73410,,hamlet
Neduncheri,,Nagapattinam,,10.89188,79.65675,,hamlet
Needur colony theru,,Nagapattinam,,10.68132,79.77050,,hamlet
Neelapadi,,Nagapattinam,,10.76137,79.70661,நீலப்பாடி,village
Neerumulai,,Nagapattinam,,10.57152,79.71707,,village
Neikkunnam,,Nagapattinam,,10.89704,79.70640,,village
Neikkuppai,,Nagapattinam,,10.84019,79.75056,,village
Nerunagar,,Nagapattinam,,10.77245,79.74198,,hamlet
Neruthanamangalam,,Nagapattinam,,10.70461,79.81715,,village
Neyvilakku,,Nagapattinam,,10.64617,79.69530,,hamlet
Nithayapettai,,Nagapattinam,,10.82888,79.70068,,hamlet
North Poigainallur,,Nagapattinam,,10.73193,79.84058,வடக்கு பொய்கைநல்லூர்,village
Nugathur,,Nagapattinam,,10.71921,79.70272,,hamlet
Odachery,,Nagapattinam,,10.57985,79.72336,,hamlet
Odaimedu,,Nagapattinam,,10.83215,79.82663,,hamlet
Okkur,,Nagapattinam,,10.81362,79.76320,,hamlet
Onpatthuveli,,Nagapattinam,,10.91318,79.71221,,hamlet
Oorkudi,,Nagapattinam,,10.79431,79.73605,,hamlet
Orathur,,Nagapattinam,,10.72542,79.79889,,village
Ottathattai,,Nagapattinam,,10.67061,79.77650,,hamlet
P Panangudi,,Nagapattinam,,10.84515,79.81433,,village
Padugai,,Nagapattinam,,10.66703,79.75494,,hamlet
Padukai,,Nagapattinam,,10.69480,79.72075,,hamlet
Paguthayam,,Nagapattinam,,10.80312,79.81073,,hamlet
Palai kizhaku,,Nagapattinam,,10.67048,79.76994,,hamlet
Palainurkeelpathi,,Nagapattinam,,10.77744,79.79677,,village
Palainurmelpathi,,Nagapattinam,,10.77831,79.78845,,village
Palakkadu,,Nagapattinam,,10.80484,79.80613,,hamlet
Palakuruchi,,Nagapattinam,,10.66834,79.77153,,village
Palankallimedu,,Nagapattinam,,10.49960,79.82730,,village
Palayur,,Nagapattinam,,10.78734,79.81333,,village
Pallavaram,,Nagapattinam,,10.72433,79.68410,,village
Pallichandam,,Nagapattinam,,10.76026,79.72062,,hamlet
Pamani,,Nagapattinam,,10.77823,79.76204,,village
