village,taluk,district,census_code,lat,lng,name_ta,place_type
Eragudi,,Tiruchirappalli,,11.18749,78.50313,,village
Erangudi,,Tiruchirappalli,,10.67114,78.57000,,village
Erikkadu,,Tiruchirappalli,,11.28886,78.47771,,village
Erikulam,,Tiruchirappalli,,10.98501,78.36342,,village
Erumaippatti,,Tiruchirappalli,,11.26495,78.62879,,hamlet
Esanakorai,,Tiruchirappalli,,10.87008,78.74387,,village
Esanapatty,,Tiruchirappalli,,10.74459,78.62773,,village
Essanakkotai,,Tiruchirappalli,,10.87002,78.75290,,village
Ettarai,,Tiruchirappalli,,10.83366,78.59304,எட்டரை,village
Ettarai Palayam,,Tiruchirappalli,,10.83019,78.60005,,village
Ettumanthidal,,Tiruchirappalli,,10.83263,78.63586,,village
Evur,,Tiruchirappalli,,10.92728,78.51743,,village
Evur Pallattervu,,Tiruchirappalli,,10.92876,78.51324,,village
F.Keelaiyur,,Tiruchirappalli,,10.56844,78.45657,,village
Fathima Nagar,,Tiruchirappalli,,10.67407,78.60219,,village
Fathimapudur,,Tiruchirappalli,,10.59003,78.36338,,village
Ganapatipalaiyam,,Tiruchirappalli,,11.00822,78.20579,,village
Gandhi Nagar,,Tiruchirappalli,,10.54679,78.29096,,hamlet
Gandhinagar,,Tiruchirappalli,,10.71486,78.61731,,village
Ganesapuram,,Tiruchirappalli,,10.98236,78.20470,,hamlet
Garudamangalam,,Tiruchirappalli,,11.08307,78.92065,,village
Gautharasanallur,,Tiruchirappalli,,10.83831,78.80707,,village
Gavundampatti,,Tiruchirappalli,,10.39995,78.43121,,hamlet
Gopavali,,Tiruchirappalli,,10.87489,78.85156,,village
Gopurapatti,,Tiruchirappalli,,10.90536,78.66862,,village
Goundampatti,,Tiruchirappalli,,10.42907,78.37115,,hamlet
Goundampatti Keelur,,Tiruchirappalli,,10.94372,78.62851,,village
Goundampatti Melur,,Tiruchirappalli,,10.94271,78.62344,,village
Govindapuram,,Tiruchirappalli,,11.03986,78.31102,,hamlet
Gudalur,,Tiruchirappalli,,10.97085,78.88806,,village
Gunaseelam,,Tiruchirappalli,,10.90171,78.56944,,village
Gundur,,Tiruchirappalli,,11.24441,78.61377,,hamlet
Hrudayapuram,,Tiruchirappalli,,10.92984,78.88729,,hamlet
Ichampatti,,Tiruchirappalli,,11.08104,78.58886,,village
Ichandipatti,,Tiruchirappalli,,10.49125,78.46489,,hamlet
Idaikattanur,,Tiruchirappalli,,10.54162,78.29974,,hamlet
Idaiyappatti,,Tiruchirappalli,,11.02478,78.51169,,village
Idaiyattumangalam,,Tiruchirappalli,,10.85299,78.80699,,village
Idayapatti,,Tiruchirappalli,,10.67324,78.48326,,village
Ikkaraikosikurichi,,Tiruchirappalli,,10.36116,78.30642,,village
Iluppaiyur,,Tiruchirappalli,,11.06480,78.63417,,village
Iluppur,,Tiruchirappalli,,11.17970,78.41721,,village
Inamkalpalayam,,Tiruchirappalli,,10.91656,78.70967,,village
Inamkulathur,,Tiruchirappalli,,10.70540,78.55065,இனாம்குளத்தூர்,village
Inampudur,,Tiruchirappalli,,10.72151,78.29022,,village
Inamrediapatti,,Tiruchirappalli,,10.59550,78.32750,,village
Indira Colony,,Tiruchirappalli,,11.07403,78.45492,,hamlet
Indira nagar,,Tiruchirappalli,,11.03195,79.00427,,village
Indra Colony,,Tiruchirappalli,,11.07419,78.45558,,village
Ingumampatti,,Tiruchirappalli,,10.55248,78.43690,,hamlet
Itchimarathupatti,,Tiruchirappalli,,10.55846,78.30267,,hamlet
